date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:18:51	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2002%20Apr%202026%2022:18:52%20GMT	https://web.archive.org/web/20241221125857/https://tularosamoto.com/pages/ccpa-opt-out	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20241221125857/https_/tularosamoto.com/pages/ccpa-opt-out	(from https://web.archive.org/web/20241221125857/https://tularosamoto.com/policies/refund-policy)
15:18:52	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2002%20Apr%202026%2022:18:52%20GMT	https://web.archive.org/web/20241221125857/https://tularosamoto.com/search	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20241221125857/https_/tularosamoto.com/search	(from https://web.archive.org/web/20241221125857/https://tularosamoto.com/policies/refund-policy)
15:18:53	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2002%20Apr%202026%2022:18:53%20GMT	http://web.archive.org/web/20241221125857im_/https://tularosamoto.com/cdn/shop/files/tularosa_logo_no_starburst.png?v=1656720701&width=760	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20241221125857im_/https_/tularosamoto.com/cdn/shop/files/tularosa_logo_no_starburstedef.png	(from https://web.archive.org/web/20241221125857/https://tularosamoto.com/policies/refund-policy)
15:18:53	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2002%20Apr%202026%2022:18:54%20GMT	https://web.archive.org/web/20241221125857/https://tularosamoto.com/policies/privacy-policy	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20241221125857/https_/tularosamoto.com/policies/privacy-policy	(from https://web.archive.org/web/20241221125857/https://tularosamoto.com/policies/refund-policy)
15:18:54	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2002%20Apr%202026%2022:18:54%20GMT	https://web.archive.org/web/20241221125857/https://tularosamoto.com/policies/terms-of-service	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20241221125857/https_/tularosamoto.com/policies/terms-of-service	(from https://web.archive.org/web/20241221125857/https://tularosamoto.com/policies/refund-policy)
15:18:54	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2002%20Apr%202026%2022:18:55%20GMT	http://web.archive.org/web/20241221125857js_/https://tularosamoto.com/cdn/shop/t/14/assets/predictive-search.js?v=57209189334897115771733441097	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20241221125857js_/https_/tularosamoto.com/cdn/shop/t/14/assets/predictive-search3a21.js	(from https://web.archive.org/web/20241221125857/https://tularosamoto.com/policies/refund-policy)
15:18:55	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2002%20Apr%202026%2022:18:55%20GMT	http://web.archive.org/web/20241221124903im_/https://tularosamoto.com/cdn/shop/files/tularosa_sticker_copy.png?crop=center&height=32&v=1658778270&width=32	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20241221124903im_/https_/tularosamoto.com/cdn/shop/files/tularosa_sticker_copy9d42.png	(from https://web.archive.org/web/20241221124903/https://tularosamoto.com/policies/terms-of-service)
15:18:58	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2002%20Apr%202026%2022:18:58%20GMT	http://web.archive.org/web/20241221124903js_/https://tularosamoto.com/cdn/shop/t/14/assets/constants.js?v=132983761750457495441733441095	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20241221124903js_/https_/tularosamoto.com/cdn/shop/t/14/assets/constants7f1b.js	(from https://web.archive.org/web/20241221124903/https://tularosamoto.com/policies/terms-of-service)
15:18:58	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2002%20Apr%202026%2022:18:59%20GMT	http://web.archive.org/web/20241221124903js_/https://tularosamoto.com/cdn/shop/t/14/assets/pubsub.js?v=158357773527763999511733441097	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20241221124903js_/https_/tularosamoto.com/cdn/shop/t/14/assets/pubsub6f07.js	(from https://web.archive.org/web/20241221124903/https://tularosamoto.com/policies/terms-of-service)
15:18:59	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2002%20Apr%202026%2022:18:59%20GMT	http://web.archive.org/web/20241221124903js_/https://tularosamoto.com/cdn/shop/t/14/assets/global.js?v=152862011079830610291733441096	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20241221124903js_/https_/tularosamoto.com/cdn/shop/t/14/assets/global0ba1.js	(from https://web.archive.org/web/20241221124903/https://tularosamoto.com/policies/terms-of-service)
15:18:59	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2002%20Apr%202026%2022:19:00%20GMT	http://web.archive.org/web/20241221124903js_/https://tularosamoto.com/cdn/shop/t/14/assets/details-disclosure.js?v=13653116266235556501733441095	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20241221124903js_/https_/tularosamoto.com/cdn/shop/t/14/assets/details-disclosure0f23.js	(from https://web.archive.org/web/20241221124903/https://tularosamoto.com/policies/terms-of-service)
15:19:00	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2002%20Apr%202026%2022:19:00%20GMT	http://web.archive.org/web/20241221124903js_/https://tularosamoto.com/cdn/shop/t/14/assets/details-modal.js?v=25581673532751508451733441095	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20241221124903js_/https_/tularosamoto.com/cdn/shop/t/14/assets/details-modala513.js	(from https://web.archive.org/web/20241221124903/https://tularosamoto.com/policies/terms-of-service)
15:19:00	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2002%20Apr%202026%2022:19:01%20GMT	http://web.archive.org/web/20241221124903js_/https://tularosamoto.com/cdn/shop/t/14/assets/search-form.js?v=133129549252120666541733441097	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20241221124903js_/https_/tularosamoto.com/cdn/shop/t/14/assets/search-formda1c.js	(from https://web.archive.org/web/20241221124903/https://tularosamoto.com/policies/terms-of-service)
15:19:01	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2002%20Apr%202026%2022:19:01%20GMT	http://web.archive.org/web/20241221124903js_/https://tularosamoto.com/cdn/shop/t/14/assets/animations.js?v=88693664871331136111733441095	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20241221124903js_/https_/tularosamoto.com/cdn/shop/t/14/assets/animations4386.js	(from https://web.archive.org/web/20241221124903/https://tularosamoto.com/policies/terms-of-service)
15:19:01	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2002%20Apr%202026%2022:19:02%20GMT	https://web.archive.org/web/20241221124903js_/https://tularosamoto.com/checkouts/internal/preloads.js?locale=en-US	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20241221124903js_/https_/tularosamoto.com/checkouts/internal/preloadsc494.js	(from https://web.archive.org/web/20241221124903/https://tularosamoto.com/policies/terms-of-service)
15:19:02	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2002%20Apr%202026%2022:19:02%20GMT	https://web.archive.org/web/20241221124903/https://tularosamoto.com/cdn/shopifycloud/portable-wallets/latest/portable-wallets.en.js	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20241221124903/https_/tularosamoto.com/cdn/shopifycloud/portable-wallets/latest/portable-wallets.en.js	(from https://web.archive.org/web/20241221124903/https://tularosamoto.com/policies/terms-of-service)
15:19:02	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2002%20Apr%202026%2022:19:03%20GMT	http://web.archive.org/web/20241221124903js_/https://tularosamoto.com/cdn/shop/t/14/compiled_assets/scripts.js?469	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20241221124903js_/https_/tularosamoto.com/cdn/shop/t/14/compiled_assets/scripts.bb6dc6a.delayed	(from https://web.archive.org/web/20241221124903/https://tularosamoto.com/policies/terms-of-service)
15:19:03	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2002%20Apr%202026%2022:19:03%20GMT	http://web.archive.org/web/20241221124903cs_/https://tularosamoto.com/cdn/shopifycloud/shopify/assets/storefront/policy-3e4aa3c07a3a61780d16bc4b828d2fef9e1a20a44aae36e029a7b98e5ee5a4d0.css	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20241221124903cs_/https_/tularosamoto.com/cdn/shopifycloud/shopify/assets/storefront/policy-3e4aa3c07a3a61780d16bc4b828d2fef9e1a20a44aae36e029a7b98e5ee5a4d0.bb2.d	(from https://web.archive.org/web/20241221124903/https://tularosamoto.com/policies/terms-of-service)
15:19:03	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2002%20Apr%202026%2022:19:03%20GMT	http://web.archive.org/web/20241221124903im_/https://tularosamoto.com/cdn/fonts/avenir_next/avenirnext_n5.972a96b7a049f12c89d6d1cd0e1b6c9211f7ba14.woff2?h1=bW90b3Jvc2Euc2hvcA&h2=dHVsYXJvc2Ftb3RvLmNvbQ&h3=am9obnJheW1vbmRtaXJlbGVzLmFjY291bnQubXlzaG9waWZ5LmNvbQ&hmac=aceed2d5aebaa4b3367a006bd4750fa9b5a979b86d24f6a018a3ed88a83208fa	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20241221124903im_/https_/tularosamoto.com/cdn/fonts/avenir_next/avenirnext_n5.972a96b7a049f12c89d6d1cd0e1b6c9211f7ba149919.woff2	(from https://web.archive.org/web/20241221124903/https://tularosamoto.com/policies/terms-of-service)
15:19:04	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2002%20Apr%202026%2022:19:04%20GMT	http://web.archive.org/web/20241221124903js_/https://tularosamoto.com/cdn/shopifycloud/shopify/assets/storefront/load_feature-1060834584ef204397b1179782a1b090047ee4397cb627244ab89e03f65c4307.js	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20241221124903js_/https_/tularosamoto.com/cdn/shopifycloud/shopify/assets/storefront/load_feature-1060834584ef204397b1179782a1b090047ee4397cb627244ab89e03f65c4307	(from https://web.archive.org/web/20241221124903/https://tularosamoto.com/policies/terms-of-service)
15:19:04	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2002%20Apr%202026%2022:19:04%20GMT	http://web.archive.org/web/20241221124903im_/https://tularosamoto.com/cdn/fonts/avenir_next/avenirnext_n5.9e88d20fa9eb66ba268ac60ab013006ef69a310a.woff?h1=bW90b3Jvc2Euc2hvcA&h2=dHVsYXJvc2Ftb3RvLmNvbQ&h3=am9obnJheW1vbmRtaXJlbGVzLmFjY291bnQubXlzaG9waWZ5LmNvbQ&hmac=3083893c2232cc2469ace45cfaa189b4254add4ab361cd13950e555a80187e80	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20241221124903im_/https_/tularosamoto.com/cdn/fonts/avenir_next/avenirnext_n5.9e88d20fa9eb66ba268ac60ab013006ef69a310ae7a2.woff	(from https://web.archive.org/web/20241221124903/https://tularosamoto.com/policies/terms-of-service)
15:19:08	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2002%20Apr%202026%2022:19:08%20GMT	http://web.archive.org/web/20241221124903im_/https://tularosamoto.com/cdn/fonts/avenir_next/avenirnext_n7.8cfc646eab1e39e2d81a26284624600ccae49d55.woff2?h1=bW90b3Jvc2Euc2hvcA&h2=dHVsYXJvc2Ftb3RvLmNvbQ&h3=am9obnJheW1vbmRtaXJlbGVzLmFjY291bnQubXlzaG9waWZ5LmNvbQ&hmac=f8fe51984824a02a46a931120122203995fdf015ea7810b041d6ee36803812f5	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20241221124903im_/https_/tularosamoto.com/cdn/fonts/avenir_next/avenirnext_n7.8cfc646eab1e39e2d81a26284624600ccae49d55faaf.woff2	(from https://web.archive.org/web/20241221124903/https://tularosamoto.com/policies/terms-of-service)
15:19:09	152049/152049	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Thu,%2002%20Apr%202026%2022:19:09%20GMT	http://web.archive.org/web/20241221124903im_/https://tularosamoto.com/cdn/fonts/avenir_next/avenirnext_n7.25b10f8089bc87dfd8e50a7c68b433da7a04bc87.woff?h1=bW90b3Jvc2Euc2hvcA&h2=dHVsYXJvc2Ftb3RvLmNvbQ&h3=am9obnJheW1vbmRtaXJlbGVzLmFjY291bnQubXlzaG9waWZ5LmNvbQ&hmac=c0ba191305b753e0d8e024156c7464d3851076b52e0f8e154b4cb262c7548f1b	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20241221124903im_/https_/tularosamoto.com/cdn/fonts/avenir_next/avenirnext_n7.25b10f8089bc87dfd8e50a7c68b433da7a04bc8772f5.woff	(from https://web.archive.org/web/20241221124903/https://tularosamoto.com/policies/terms-of-service)
15:19:10	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2002%20Apr%202026%2022:19:10%20GMT	http://web.archive.org/web/20241221124903im_/https://tularosamoto.com/cdn/fonts/avenir_next/avenirnext_i5.2d1a6d537e5b485482d6bcca34a56cc10d441a55.woff2?h1=bW90b3Jvc2Euc2hvcA&h2=dHVsYXJvc2Ftb3RvLmNvbQ&h3=am9obnJheW1vbmRtaXJlbGVzLmFjY291bnQubXlzaG9waWZ5LmNvbQ&hmac=3e206080a686bb2f8bd6b572b35fbc8003e8d6f792093b469ae7a09aaabebec2	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20241221124903im_/https_/tularosamoto.com/cdn/fonts/avenir_next/avenirnext_i5.2d1a6d537e5b485482d6bcca34a56cc10d441a5580bb.woff2	(from https://web.archive.org/web/20241221124903/https://tularosamoto.com/policies/terms-of-service)
15:19:11	152048/152048	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Thu,%2002%20Apr%202026%2022:19:11%20GMT	http://web.archive.org/web/20241221124903im_/https://tularosamoto.com/cdn/fonts/avenir_next/avenirnext_i5.fcfa37c68ca483c41031623bfae4701d99bb4b95.woff?h1=bW90b3Jvc2Euc2hvcA&h2=dHVsYXJvc2Ftb3RvLmNvbQ&h3=am9obnJheW1vbmRtaXJlbGVzLmFjY291bnQubXlzaG9waWZ5LmNvbQ&hmac=eb8d2f82d1eddc2ac2caafbc78d0310a965c334ab47f15813d5a4ebed27f1bc5	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20241221124903im_/https_/tularosamoto.com/cdn/fonts/avenir_next/avenirnext_i5.fcfa37c68ca483c41031623bfae4701d99bb4b954cfb.woff	(from https://web.archive.org/web/20241221124903/https://tularosamoto.com/policies/terms-of-service)
15:19:13	152049/152049	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Thu,%2002%20Apr%202026%2022:19:12%20GMT	http://web.archive.org/web/20241221124903im_/https://tularosamoto.com/cdn/fonts/avenir_next/avenirnext_i7.3a67996166b5b7f1b7cc3b35490ebd6824908dc5.woff2?h1=bW90b3Jvc2Euc2hvcA&h2=dHVsYXJvc2Ftb3RvLmNvbQ&h3=am9obnJheW1vbmRtaXJlbGVzLmFjY291bnQubXlzaG9waWZ5LmNvbQ&hmac=19d52a4a6f846c75034bb8ae83d9e5c87f8d017d867efa953dd4c051a5e7aec2	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20241221124903im_/https_/tularosamoto.com/cdn/fonts/avenir_next/avenirnext_i7.3a67996166b5b7f1b7cc3b35490ebd6824908dc50132.woff2	(from https://web.archive.org/web/20241221124903/https://tularosamoto.com/policies/terms-of-service)
15:19:13	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2002%20Apr%202026%2022:19:13%20GMT	http://web.archive.org/web/20241221124903im_/https://tularosamoto.com/cdn/fonts/avenir_next/avenirnext_i7.b872875ff437f0efb4c2321d0016eaa726b649ae.woff?h1=bW90b3Jvc2Euc2hvcA&h2=dHVsYXJvc2Ftb3RvLmNvbQ&h3=am9obnJheW1vbmRtaXJlbGVzLmFjY291bnQubXlzaG9waWZ5LmNvbQ&hmac=a186e1e9e5d282d8265b1d636d4d055156e60cf749ad2ae455936e3b0f5dedf9	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20241221124903im_/https_/tularosamoto.com/cdn/fonts/avenir_next/avenirnext_i7.b872875ff437f0efb4c2321d0016eaa726b649aecef4.woff	(from https://web.archive.org/web/20241221124903/https://tularosamoto.com/policies/terms-of-service)
15:19:15	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2002%20Apr%202026%2022:19:15%20GMT	http://web.archive.org/web/20241221124903im_/https://tularosamoto.com/cdn/fonts/oswald/oswald_n5.22b74dce86cb1e4738ccceb326c9284bc24641e9.woff2?h1=bW90b3Jvc2Euc2hvcA&h2=dHVsYXJvc2Ftb3RvLmNvbQ&h3=am9obnJheW1vbmRtaXJlbGVzLmFjY291bnQubXlzaG9waWZ5LmNvbQ&hmac=0b3aeeb1b83664cc92b1c517065312dc6c2cb9c5f21d03e87a061a05ace2ed45	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20241221124903im_/https_/tularosamoto.com/cdn/fonts/oswald/oswald_n5.22b74dce86cb1e4738ccceb326c9284bc24641e9bf4b.woff2	(from https://web.archive.org/web/20241221124903/https://tularosamoto.com/policies/terms-of-service)
15:19:17	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2002%20Apr%202026%2022:19:18%20GMT	http://web.archive.org/web/20241221124903im_/https://tularosamoto.com/cdn/fonts/oswald/oswald_n5.c60897f79173105d5bae1e28e68e9326a4a64631.woff?h1=bW90b3Jvc2Euc2hvcA&h2=dHVsYXJvc2Ftb3RvLmNvbQ&h3=am9obnJheW1vbmRtaXJlbGVzLmFjY291bnQubXlzaG9waWZ5LmNvbQ&hmac=c0c1d3bc7a4707a77ca34d28572e85a0a916a31a8dbbda8b171863fcd83f8307	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20241221124903im_/https_/tularosamoto.com/cdn/fonts/oswald/oswald_n5.c60897f79173105d5bae1e28e68e9326a4a64631ea02.woff	(from https://web.archive.org/web/20241221124903/https://tularosamoto.com/policies/terms-of-service)
15:19:18	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2002%20Apr%202026%2022:19:18%20GMT	http://web.archive.org/web/20241221124903cs_/https://tularosamoto.com/cdn/shop/t/14/assets/base.css?v=159841507637079171801733441095	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20241221124903cs_/https_/tularosamoto.com/cdn/shop/t/14/assets/basea602.css	(from https://web.archive.org/web/20241221124903/https://tularosamoto.com/policies/terms-of-service)
15:19:18	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2002%20Apr%202026%2022:19:19%20GMT	http://web.archive.org/web/20241221124903cs_/https://tularosamoto.com/cdn/shop/t/14/assets/component-cart-items.css?v=123238115697927560811733441095	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20241221124903cs_/https_/tularosamoto.com/cdn/shop/t/14/assets/component-cart-items872b.css	(from https://web.archive.org/web/20241221124903/https://tularosamoto.com/policies/terms-of-service)
15:19:19	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2002%20Apr%202026%2022:19:19%20GMT	http://web.archive.org/web/20241221124903/https://tularosamoto.com/cdn/fonts/avenir_next/avenirnext_n5.972a96b7a049f12c89d6d1cd0e1b6c9211f7ba14.woff2?h1=bW90b3Jvc2Euc2hvcA&h2=dHVsYXJvc2Ftb3RvLmNvbQ&h3=am9obnJheW1vbmRtaXJlbGVzLmFjY291bnQubXlzaG9waWZ5LmNvbQ&hmac=aceed2d5aebaa4b3367a006bd4750fa9b5a979b86d24f6a018a3ed88a83208fa	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20241221124903/https_/tularosamoto.com/cdn/fonts/avenir_next/avenirnext_n5.972a96b7a049f12c89d6d1cd0e1b6c9211f7ba149919.woff2	(from https://web.archive.org/web/20241221124903/https://tularosamoto.com/policies/terms-of-service)
15:19:19	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2002%20Apr%202026%2022:19:20%20GMT	http://web.archive.org/web/20241221124903/https://tularosamoto.com/cdn/fonts/oswald/oswald_n5.22b74dce86cb1e4738ccceb326c9284bc24641e9.woff2?h1=bW90b3Jvc2Euc2hvcA&h2=dHVsYXJvc2Ftb3RvLmNvbQ&h3=am9obnJheW1vbmRtaXJlbGVzLmFjY291bnQubXlzaG9waWZ5LmNvbQ&hmac=0b3aeeb1b83664cc92b1c517065312dc6c2cb9c5f21d03e87a061a05ace2ed45	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20241221124903/https_/tularosamoto.com/cdn/fonts/oswald/oswald_n5.22b74dce86cb1e4738ccceb326c9284bc24641e9bf4b.woff2	(from https://web.archive.org/web/20241221124903/https://tularosamoto.com/policies/terms-of-service)
15:19:20	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2002%20Apr%202026%2022:19:21%20GMT	http://web.archive.org/web/20241221124903cs_/https://tularosamoto.com/cdn/shop/t/14/assets/component-predictive-search.css?v=118923337488134913561733441095	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20241221124903cs_/https_/tularosamoto.com/cdn/shop/t/14/assets/component-predictive-search4040.css	(from https://web.archive.org/web/20241221124903/https://tularosamoto.com/policies/terms-of-service)
15:19:21	151767/151767	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Thu,%2002%20Apr%202026%2022:19:21%20GMT	https://web.archive.org/web/20241221124903/https://tularosamoto.com/policies/POST	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20241221124903/https_/tularosamoto.com/policies/POST.bc6.delayed	(from https://web.archive.org/web/20241221124903/https://tularosamoto.com/policies/terms-of-service)
15:19:21	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2002%20Apr%202026%2022:19:22%20GMT	https://web.archive.org/web/20241221124903/https://tularosamoto.com/cdn	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20241221124903/https_/tularosamoto.com/cdn	(from https://web.archive.org/web/20241221124903/https://tularosamoto.com/policies/terms-of-service)
15:19:23	151819/151819	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Thu,%2002%20Apr%202026%2022:19:22%20GMT	http://web.archive.org/web/20241221124903/https://tularosamoto.com/cdn/s/trekkie.storefront.8b4c16448efd5412843a4e489d8eb4898c09f6d2.min.js	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20241221124903/https_/tularosamoto.com/cdn/s/trekkie.storefront.8b4c16448efd5412843a4e489d8eb4898c09f6d2.min.js	(from https://web.archive.org/web/20241221124903/https://tularosamoto.com/policies/terms-of-service)
15:19:23	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2002%20Apr%202026%2022:19:23%20GMT	https://web.archive.org/web/20241221124903js_/https://tularosamoto.com/cdn/shopifycloud/perf-kit/shopify-perf-kit-1.1.0.min.js	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20241221124903js_/https_/tularosamoto.com/cdn/shopifycloud/perf-kit/shopify-perf-kit-1.1.0.min.js	(from https://web.archive.org/web/20241221124903/https://tularosamoto.com/policies/terms-of-service)
15:19:23	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2002%20Apr%202026%2022:19:24%20GMT	http://web.archive.org/web/20241221124903cs_/https://tularosamoto.com/cdn/shop/t/14/assets/component-slideshow.css?v=17933591812325749411733441095	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20241221124903cs_/https_/tularosamoto.com/cdn/shop/t/14/assets/component-slideshowe368.css	(from https://web.archive.org/web/20241221124903/https://tularosamoto.com/policies/terms-of-service)
15:19:24	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2002%20Apr%202026%2022:19:24%20GMT	http://web.archive.org/web/20241221124903cs_/https://tularosamoto.com/cdn/shop/t/14/assets/component-slider.css?v=14039311878856620671733441095	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20241221124903cs_/https_/tularosamoto.com/cdn/shop/t/14/assets/component-sliderf147.css	(from https://web.archive.org/web/20241221124903/https://tularosamoto.com/policies/terms-of-service)
15:19:25	151919/151919	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Thu,%2002%20Apr%202026%2022:19:25%20GMT	http://web.archive.org/web/20241221124903/https://tularosamoto.com/cdn/shopifycloud/shopify/assets/shop_events_listener-61fa9e0a912c675e178777d2b27f6cbd482f8912a6b0aa31fa3515985a8cd626.js	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20241221124903/https_/tularosamoto.com/cdn/shopifycloud/shopify/assets/shop_events_listener-61fa9e0a912c675e178777d2b27f6cbd482f8912a6b0aa31fa3515985a8cd626.bc9.d	(from https://web.archive.org/web/20241221124903/https://tularosamoto.com/policies/terms-of-service)
15:19:25	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2002%20Apr%202026%2022:19:25%20GMT	http://web.archive.org/web/20241221124903cs_/https://tularosamoto.com/cdn/shop/t/14/assets/component-list-social.css?v=35792976012981934991733441095	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20241221124903cs_/https_/tularosamoto.com/cdn/shop/t/14/assets/component-list-social.bcd3cda.delayed	(from https://web.archive.org/web/20241221124903/https://tularosamoto.com/policies/terms-of-service)
15:19:25	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2002%20Apr%202026%2022:19:26%20GMT	https://web.archive.org/web/20241221124903/https://tularosamoto.com/collections/jackets	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20241221124903/https_/tularosamoto.com/collections/jackets	(from https://web.archive.org/web/20241221124903/https://tularosamoto.com/policies/terms-of-service)
15:19:26	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2002%20Apr%202026%2022:19:26%20GMT	http://web.archive.org/web/20241221124903cs_/https://tularosamoto.com/cdn/shop/t/14/assets/component-list-menu.css?v=151968516119678728991733441095	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20241221124903cs_/https_/tularosamoto.com/cdn/shop/t/14/assets/component-list-menu0199.css	(from https://web.archive.org/web/20241221124903/https://tularosamoto.com/policies/terms-of-service)
15:19:26	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2002%20Apr%202026%2022:19:27%20GMT	http://web.archive.org/web/20241221124903cs_/https://tularosamoto.com/cdn/shop/t/14/assets/component-search.css?v=165164710990765432851733441095	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20241221124903cs_/https_/tularosamoto.com/cdn/shop/t/14/assets/component-search86d1.css	(from https://web.archive.org/web/20241221124903/https://tularosamoto.com/policies/terms-of-service)
